name_ID,name_orig,name_orig_for_lookup,google_name,name_compare,brief_desc,image_url,image_source,detailed_desc,desc_source
654,"Marshall, Jim",Jim Marshall,Jimi Hendrix,FALSE,American musician,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTCxbM5zbM7aVUkFJLKaF1522ekO9jsFu95nyjJfATqD8vTjsYo,https://commons.wikimedia.org/wiki/File:Philippe_Echaroux_-_Portrait_de_Jimi_Hendrix_en_2014.jpg,"James Marshall ""Jimi"" Hendrix was an American musician, singer, and songwriter. Although his mainstream career spanned only four years, he is widely regarded as one of the most influential electric guitarists in the history of popular music, and one of the most celebrated musicians of the 20th century. ",https://en.wikipedia.org/wiki/Jimi_Hendrix
655,"Mason, Sidney",Sidney Mason,Mason Crane,FALSE,English cricketer,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTAvQCQuwO_6HFDeTjEsK1h7OzAVMHJCFSLe3kOVDq3PMVVTFZq,https://en.wikipedia.org/wiki/Mason_Crane,Mason Sidney Crane is an English cricketer who plays for the national side. He is a right-arm leg break bowler who bats right-handed.,https://en.wikipedia.org/wiki/Mason_Crane
657,"Milholland, Inez",Inez Milholland,Inez Milholland,TRUE,Lawyer,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRt4Pm9v_Jr_9DvWniER1WfNeX1vEDqQZGdAaLJ8AiibiZw0btd,"https://commons.wikimedia.org/wiki/File:Inez_Milholland,_Woman_Suffrage_Parade_cph.3a02915.jpg","Inez Milholland Boissevain was a suffragist, labor lawyer, socialist, World War I correspondent, and public speaker who greatly influenced the women's movement in America. ",https://en.wikipedia.org/wiki/Inez_Milholland
658,"Millet, Jean Francois",Jean Francois Millet,Jean-Fran̤ois Millet,FALSE,French artist,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS7-ZrcWhEVeKbnn8O44W0iTtOWGyBqbJq3ArgaRkJViaEfGErE,https://commons.wikimedia.org/wiki/File:Jean-Fran%C3%A7ois_Millet_-_Self-Portrait_-_93.154_-_Museum_of_Fine_Arts.jpg,Jean-Fran̤ois Millet was a French artist and one of the founders of the Barbizon school in rural France. Millet is noted for his paintings of peasant farmers and can be categorized as part of the Realism art movement. ,https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Millet
659,"Moore, Charlie",Charlie Moore,Demi Moore,FALSE,American actress,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSw1H140-Ta97rxsj5SJx60LC8YT3hXS47Lua-RU5dFreoyt9b6,https://commons.wikimedia.org/wiki/File:Demi_Moore_2010_Time_100_Shankbone.jpg,"Demi Gene Moore is an American actress and film producer. After making her film debut in 1981, she appeared on the soap opera General Hospital and subsequently gained recognition as a member of the Brat Pack with roles in Blame It on Rio, St. ",https://en.wikipedia.org/wiki/Demi_Moore
664,"Page, Brian R.",Brian R. Page,Royal Mail,FALSE,Postal service company,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ2yXw5zEIopmcpNNE1aCMlzdtSZCykrK-EQn7RiI_i86jzveir,https://en.wikipedia.org/wiki/File:BLW_Royal_Mail_Logo.jpg,"Royal Mail Group plc is a British postal service and courier company, originally established in 1516 as a department of the English government. The company's subsidiary Royal Mail Group Limited operates the brands Royal Mail and Parcelforce Worldwide. ",https://en.wikipedia.org/wiki/Royal_Mail
666,"Peebles, Ann",Ann Peebles,Ann Peebles,TRUE,American singer,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS3Sp77FkC7Tj3v88XzwYQJKrR72APMFVmIxchz4wX7eShDXGz0,https://en.wikipedia.org/wiki/Ann_Peebles,Ann Lee Peebles is an American singer and songwriter who gained celebrity for her Memphis soul albums of the 1970s for Hi Records. ,https://en.wikipedia.org/wiki/Ann_Peebles
667,"Pennell, Joseph",Joseph Pennell,Joseph Pennell,TRUE,American artist,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS_RmPQvfIZZFnymt162pYD0mgUhZh_pyW0fZsy-TmbEwTFkpk1,https://commons.wikimedia.org/wiki/File:Joseph_Pennell_-_The_Golden_Cornice_cph.3b21069.jpg,Joseph Pennell was an American artist and author.,https://en.wikipedia.org/wiki/Joseph_Pennell
668,"Perkins, Marlin",Marlin Perkins,Marlin Perkins,TRUE,American television host,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSsqw8NlkiK-oQ1w_AGu69gtArtHmVzF9o37R3szS8yHHG6rv16,https://commons.wikimedia.org/wiki/File:Marlin_Perkins_Wild_Kingdom.JPG,Richard Marlin Perkins was an American zoologist best known as a host of the television program Mutual of Omaha's Wild Kingdom from 1963 to 1985.,https://en.wikipedia.org/wiki/Marlin_Perkins
669,"Price, Sammy",Sammy Price,Sammy Price,TRUE,American jazz pianist,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS3TZCLo_ZNjSBQTG8nCOgyuYYgyxObnAn1bIZnnfzQ6VvTYoEm,https://en.wikipedia.org/wiki/Sammy_Price,"Samuel Blythe Price was an American jazz, boogie-woogie and jump blues pianist and bandleader. Price's playing is dark, mellow, and relaxed rather than percussive, and he was a specialist at creating the appropriate mood and swing for blues and rhythm and blues recordings.",https://en.wikipedia.org/wiki/Sammy_Price
670,"Reeve, Christopher",Christopher Reeve,Christopher Reeve,TRUE,American actor,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQmShN2kpL_jOGPBUUhOcGmgDyOIKKsek61N_FVuPzggZJd19ZL,https://en.wikipedia.org/wiki/File:C_Reeve_in_Marriage_of_Figaro_Opening_night_1985.jpg,"Christopher D'Olier Reeve was an American actor, writer, and director. He was best known for playing the DC Comics character Superman, beginning with the acclaimed Superman, for which he won a BAFTA Award, and, reprised the role in four sequels it spawned later on which has established him being widely regarded as one of the greatest actors of all time including an appearance in the CW Superman-themed television series Smallville alongside Tom Welling.
",https://en.wikipedia.org/wiki/Christopher_Reeve
